ASV_1,ASV_2,correlation,pvalue
c55a8101fb6c187736f0af61f720cb92,945e47119242497c2e0bc5b3c6b6ba8e,0.7064,0.0
e79a45f432d0ccc86adbf9bbe7cef2a7,66575db7635d648549a9eb5a4eafb710,0.7063,0.0
4c7b0d554a1103b7872deded4bccb4ea,6e21064675bd1626771d39886cc9d88b,-0.7061,0.0
3e7c933c821c9f18e53e1dda439951cf,5837405da6036e7481240160de143774,0.7057,0.0
0ef7e12e6eb35a8fd9fac7badac0c381,2e8ba4a2f665cc3ad88530fc739b1f9c,0.7057,0.0
179e72f0ecdfeb920df685432f3f2d1a,6e21064675bd1626771d39886cc9d88b,-0.7055,0.0
d42912a22b570ab99938b745999ae2cc,b3d8bf326297fb9b18ea4fef1ce8d4a6,-0.7054,0.02
e6485d233ed2b8b9a2f3f50f0747b9d2,945e47119242497c2e0bc5b3c6b6ba8e,0.7054,0.0
25c54c57b4a4283237b33fdae82003c0,1cbf580d763d0eb5497ff2d6468e7668,-0.7053,0.0
da47a34fd036b068ca0c5eaf185e2082,2e8ba4a2f665cc3ad88530fc739b1f9c,-0.7052,0.0
a402fc6f0fd057decbe746f48bf12862,499a635c6e7dcd5c8ef518302aa50011,-0.7051,0.0
ec716420b2bb28ff5cfc5b19edbe2dfa,ac9e79a82beb3b70c0c7193fff0a8524,-0.7051,0.0
a82691ab5fd4e8d3d3b23b7958c8e764,f876e4d5cbaa6ac5f3c225bcaf146791,-0.7051,0.0
7281c911136ba2bdcafebb9c71729dea,6aa300d5323cbf75dc53cec3e6acb87c,-0.705,0.0
4c7b0d554a1103b7872deded4bccb4ea,a43c475502b54cdee1385dcca3109bfe,0.7049,0.0
499a635c6e7dcd5c8ef518302aa50011,817555c3b5d93664c38e8fbec64eba2e,-0.7047,0.0
179e72f0ecdfeb920df685432f3f2d1a,206069e5a5041e6c7f39a4141aefdc19,-0.7045,0.0
d3cf08daefed96f494257ceff63a6cf8,ee14afe4571845779465f8dc9646c7b4,-0.704,0.0
ec92f6331d8ecb50e3f0dee8fbf3bcb0,a19152d55f42fc72a3a0f985d2615aab,0.7035,0.0
430c875622713c0d7662add2d8e7db60,da47a34fd036b068ca0c5eaf185e2082,0.7031,0.0
28b5f35cfb5f0516e5e5f896428abdcd,a82691ab5fd4e8d3d3b23b7958c8e764,0.7031,0.0
0fec351445f84bd482075ceda6123f46,6e21064675bd1626771d39886cc9d88b,0.7031,0.0
83adaf3a09d08c93f2abea6a4c815592,d3cf08daefed96f494257ceff63a6cf8,0.7031,0.0
ff6f97ce50ea01298f8e58b53b97d489,19083703874fec5c0e976f6ca4fa6bc9,0.7029,0.0
9feda0d620fa50b57ce3f848e1b48975,206069e5a5041e6c7f39a4141aefdc19,-0.7028,0.0
430c875622713c0d7662add2d8e7db60,daac17ca54538cbc9aada8497262da96,-0.7023,0.0
35dbde30af820a2c3bcd85216229ad6a,9feda0d620fa50b57ce3f848e1b48975,0.702,0.0
35dbde30af820a2c3bcd85216229ad6a,e6485d233ed2b8b9a2f3f50f0747b9d2,-0.7017,0.0
1ad05a58bf23396d80f11695ad750b75,1f4fb4bfdca6c9d13106ed533362a62e,-0.7016,0.0
f876e4d5cbaa6ac5f3c225bcaf146791,da47a34fd036b068ca0c5eaf185e2082,-0.701,0.0
e79a45f432d0ccc86adbf9bbe7cef2a7,1ad05a58bf23396d80f11695ad750b75,0.7008,0.0
916d15ab17794198ea4c5ad1e3fb6258,0ef7e12e6eb35a8fd9fac7badac0c381,0.7006,0.0
213ec0ef843de45b3db9302876229bed,be9dcf562f0ab066c0b252d527a42d19,0.7003,0.01
817555c3b5d93664c38e8fbec64eba2e,a039c1ac15b3f4bc5cf1db8a5f1cc0fd,-0.6998,0.0
ff6f97ce50ea01298f8e58b53b97d489,2e8ba4a2f665cc3ad88530fc739b1f9c,-0.6998,0.0
3343d19c0bc1759a66023cbc86c92592,e79a45f432d0ccc86adbf9bbe7cef2a7,0.6993,0.0
9feda0d620fa50b57ce3f848e1b48975,817555c3b5d93664c38e8fbec64eba2e,-0.6989,0.0
c55a8101fb6c187736f0af61f720cb92,daac17ca54538cbc9aada8497262da96,0.6987,0.0
499a635c6e7dcd5c8ef518302aa50011,a039c1ac15b3f4bc5cf1db8a5f1cc0fd,0.6987,0.0
e1c573f885ed4c9191a32116f583d78a,a82691ab5fd4e8d3d3b23b7958c8e764,0.6986,0.0
a19152d55f42fc72a3a0f985d2615aab,e144d237c973d831d708cac2c17df968,0.6984,0.0
499a635c6e7dcd5c8ef518302aa50011,daac17ca54538cbc9aada8497262da96,-0.6983,0.0
93fadef301b62aa732e42bf1142b3afa,0ef7e12e6eb35a8fd9fac7badac0c381,0.6981,0.0
a82691ab5fd4e8d3d3b23b7958c8e764,4835c874610f20a02421b283dbe2f2b6,-0.6978,0.0
e6485d233ed2b8b9a2f3f50f0747b9d2,daac17ca54538cbc9aada8497262da96,0.6977,0.0
15c0fe41b25c6504b8dbe48ae72283d0,945e47119242497c2e0bc5b3c6b6ba8e,0.6967,0.0
af9554a6cc07a34c1cb6004e3dbb865a,206069e5a5041e6c7f39a4141aefdc19,0.6966,0.0
dd07e924156039f8e953d5ea58ab5023,6e21064675bd1626771d39886cc9d88b,0.6966,0.0
dd07e924156039f8e953d5ea58ab5023,e1c573f885ed4c9191a32116f583d78a,-0.6965,0.0
945e47119242497c2e0bc5b3c6b6ba8e,472fdc0687378563f0c9da6da7638e1a,-0.6964,0.0
a402fc6f0fd057decbe746f48bf12862,d02e8e093df5064814273f652473189e,-0.6961,0.0
179e72f0ecdfeb920df685432f3f2d1a,daac17ca54538cbc9aada8497262da96,-0.6961,0.0
a061d8883eca2028db1d268500722130,793ecb5ed65cd96425a35698e8ab9e78,0.696,0.0
c55a8101fb6c187736f0af61f720cb92,3e524f0bf09623c8530930bb8b27045c,0.6959,0.0
4835c874610f20a02421b283dbe2f2b6,6aa300d5323cbf75dc53cec3e6acb87c,-0.6952,0.0
0f4c04cefd226f6854ad0fbc2a2de226,a82691ab5fd4e8d3d3b23b7958c8e764,0.6948,0.0
dd07e924156039f8e953d5ea58ab5023,25c54c57b4a4283237b33fdae82003c0,-0.6947,0.0
a82691ab5fd4e8d3d3b23b7958c8e764,5837405da6036e7481240160de143774,-0.6945,0.0
702860fda44c0d44ddacb5bd79fd5d24,916d15ab17794198ea4c5ad1e3fb6258,0.6945,0.0
35dbde30af820a2c3bcd85216229ad6a,19463e5fe824700110e4a4ec8afe0512,-0.6944,0.0
3e524f0bf09623c8530930bb8b27045c,4c7b0d554a1103b7872deded4bccb4ea,-0.6939,0.0
499a635c6e7dcd5c8ef518302aa50011,6e21064675bd1626771d39886cc9d88b,-0.6939,0.0
0ef7e12e6eb35a8fd9fac7badac0c381,5837405da6036e7481240160de143774,0.6939,0.0
19463e5fe824700110e4a4ec8afe0512,6e21064675bd1626771d39886cc9d88b,0.6939,0.0
da47a34fd036b068ca0c5eaf185e2082,765b69d9c4313cc8630769db523cc54c,0.6935,0.01
15c0fe41b25c6504b8dbe48ae72283d0,6e21064675bd1626771d39886cc9d88b,0.6931,0.0
d42912a22b570ab99938b745999ae2cc,aa9c5ae2ec6da55f30edd92e3de37eff,0.6929,0.0
e6485d233ed2b8b9a2f3f50f0747b9d2,a43c475502b54cdee1385dcca3109bfe,-0.6928,0.01
35dbde30af820a2c3bcd85216229ad6a,7281c911136ba2bdcafebb9c71729dea,-0.6927,0.0
a061d8883eca2028db1d268500722130,66575db7635d648549a9eb5a4eafb710,0.6924,0.0
702860fda44c0d44ddacb5bd79fd5d24,da47a34fd036b068ca0c5eaf185e2082,-0.6921,0.0
206069e5a5041e6c7f39a4141aefdc19,1cbf580d763d0eb5497ff2d6468e7668,0.6918,0.0
430c875622713c0d7662add2d8e7db60,f876e4d5cbaa6ac5f3c225bcaf146791,-0.6916,0.0
0fec351445f84bd482075ceda6123f46,945e47119242497c2e0bc5b3c6b6ba8e,0.6916,0.0
0f4c04cefd226f6854ad0fbc2a2de226,25c54c57b4a4283237b33fdae82003c0,0.6915,0.0
7281c911136ba2bdcafebb9c71729dea,817555c3b5d93664c38e8fbec64eba2e,0.6915,0.0
f876e4d5cbaa6ac5f3c225bcaf146791,c4118088ab2644671a1d9d540c060b19,0.6913,0.0
179e72f0ecdfeb920df685432f3f2d1a,3e524f0bf09623c8530930bb8b27045c,-0.6913,0.0
916d15ab17794198ea4c5ad1e3fb6258,a039c1ac15b3f4bc5cf1db8a5f1cc0fd,-0.6911,0.0
430c875622713c0d7662add2d8e7db60,817555c3b5d93664c38e8fbec64eba2e,-0.6909,0.0
daac17ca54538cbc9aada8497262da96,0ef7e12e6eb35a8fd9fac7badac0c381,0.6909,0.0
09383f3babfd32418e7ba07634680e12,66575db7635d648549a9eb5a4eafb710,-0.6908,0.0
daac17ca54538cbc9aada8497262da96,206069e5a5041e6c7f39a4141aefdc19,0.6907,0.0
430c875622713c0d7662add2d8e7db60,0f4c04cefd226f6854ad0fbc2a2de226,0.6907,0.0
af9554a6cc07a34c1cb6004e3dbb865a,ff6f97ce50ea01298f8e58b53b97d489,-0.6906,0.0
4b50be28c2cc7c6a4dbc6300155c5218,5631fe818e588992529f6071afc9cda5,0.6904,0.0
4c31c3e198534eab45b6d92b61f75b10,37a9f9625f201b6e61c29ac09ec54683,-0.69,0.0
a402fc6f0fd057decbe746f48bf12862,e1c573f885ed4c9191a32116f583d78a,-0.6898,0.0
04869be25e3dc4d526ce3824d407aedf,e1c573f885ed4c9191a32116f583d78a,0.6897,0.0
25c54c57b4a4283237b33fdae82003c0,4c7b0d554a1103b7872deded4bccb4ea,0.6896,0.0
702860fda44c0d44ddacb5bd79fd5d24,3e7c933c821c9f18e53e1dda439951cf,0.6896,0.0
c571cb007a7d9e2dfc56e8c0b4e24104,4c7b0d554a1103b7872deded4bccb4ea,0.6886,0.0
6aa300d5323cbf75dc53cec3e6acb87c,5837405da6036e7481240160de143774,-0.6885,0.0
6aa300d5323cbf75dc53cec3e6acb87c,765b69d9c4313cc8630769db523cc54c,0.6884,0.0
93fadef301b62aa732e42bf1142b3afa,3e7c933c821c9f18e53e1dda439951cf,0.6883,0.0
499a635c6e7dcd5c8ef518302aa50011,3e524f0bf09623c8530930bb8b27045c,-0.6883,0.0
213ec0ef843de45b3db9302876229bed,e1c573f885ed4c9191a32116f583d78a,0.6879,0.0
3343d19c0bc1759a66023cbc86c92592,d863bc6a2fa6a8a93787e45a6abe3304,-0.6878,0.0
35dbde30af820a2c3bcd85216229ad6a,817555c3b5d93664c38e8fbec64eba2e,-0.6877,0.0
19463e5fe824700110e4a4ec8afe0512,e1c573f885ed4c9191a32116f583d78a,-0.6875,0.0
be9dcf562f0ab066c0b252d527a42d19,6e21064675bd1626771d39886cc9d88b,-0.6872,0.0
9feda0d620fa50b57ce3f848e1b48975,a039c1ac15b3f4bc5cf1db8a5f1cc0fd,0.687,0.01
817555c3b5d93664c38e8fbec64eba2e,6e21064675bd1626771d39886cc9d88b,0.6865,0.0
d3cf08daefed96f494257ceff63a6cf8,e144d237c973d831d708cac2c17df968,0.6862,0.0
25c54c57b4a4283237b33fdae82003c0,d02e8e093df5064814273f652473189e,0.6862,0.0
e1c573f885ed4c9191a32116f583d78a,1cbf580d763d0eb5497ff2d6468e7668,-0.6859,0.0
2c452b25c7f3c62be462d8f47ed179e3,e144d237c973d831d708cac2c17df968,0.6858,0.0
35dbde30af820a2c3bcd85216229ad6a,d02e8e093df5064814273f652473189e,0.6857,0.0
06246fa4c1b00ea76b5539442f32c012,25c54c57b4a4283237b33fdae82003c0,0.6856,0.0
9feda0d620fa50b57ce3f848e1b48975,e1c573f885ed4c9191a32116f583d78a,0.6855,0.0
3e7c933c821c9f18e53e1dda439951cf,817555c3b5d93664c38e8fbec64eba2e,0.6854,0.0
4bea53b2aad77f2569a0182f6b84255e,0709277372b3816e3986842fb10c8e96,-0.6848,0.0
35dbde30af820a2c3bcd85216229ad6a,daac17ca54538cbc9aada8497262da96,-0.6847,0.0
213ec0ef843de45b3db9302876229bed,945e47119242497c2e0bc5b3c6b6ba8e,-0.6846,0.0
4bea53b2aad77f2569a0182f6b84255e,1ad05a58bf23396d80f11695ad750b75,-0.6842,0.0
19463e5fe824700110e4a4ec8afe0512,4b50be28c2cc7c6a4dbc6300155c5218,-0.6841,0.0
93fadef301b62aa732e42bf1142b3afa,c4118088ab2644671a1d9d540c060b19,0.684,0.0
a82691ab5fd4e8d3d3b23b7958c8e764,6e21064675bd1626771d39886cc9d88b,-0.6839,0.0
7a7c96429cd038c333985399c9eb963c,5631fe818e588992529f6071afc9cda5,0.6839,0.0
19463e5fe824700110e4a4ec8afe0512,be9dcf562f0ab066c0b252d527a42d19,-0.6838,0.0
e6485d233ed2b8b9a2f3f50f0747b9d2,4c7b0d554a1103b7872deded4bccb4ea,-0.6838,0.0
09383f3babfd32418e7ba07634680e12,d3cf08daefed96f494257ceff63a6cf8,-0.6835,0.01
af9554a6cc07a34c1cb6004e3dbb865a,945e47119242497c2e0bc5b3c6b6ba8e,0.6835,0.0
430c875622713c0d7662add2d8e7db60,5cb2b4186e2e95521540e2ccbafcb4c9,0.6834,0.01
499a635c6e7dcd5c8ef518302aa50011,a82691ab5fd4e8d3d3b23b7958c8e764,0.6831,0.02
9feda0d620fa50b57ce3f848e1b48975,765b69d9c4313cc8630769db523cc54c,0.6831,0.0
430c875622713c0d7662add2d8e7db60,472fdc0687378563f0c9da6da7638e1a,0.6829,0.0
aca43babf06d3410ce71cad5778ff102,4c7b0d554a1103b7872deded4bccb4ea,-0.6828,0.0
3e7c933c821c9f18e53e1dda439951cf,1cbf580d763d0eb5497ff2d6468e7668,0.6827,0.0
93fadef301b62aa732e42bf1142b3afa,206069e5a5041e6c7f39a4141aefdc19,0.6827,0.0
35dbde30af820a2c3bcd85216229ad6a,430c875622713c0d7662add2d8e7db60,0.6825,0.0
deb262fd92af4fdcd3b6240303048b2a,d02e8e093df5064814273f652473189e,0.6824,0.0
a19152d55f42fc72a3a0f985d2615aab,a49becf5a5dbcb201f091757c62fc6bb,0.6821,0.0
3e524f0bf09623c8530930bb8b27045c,1cbf580d763d0eb5497ff2d6468e7668,0.682,0.01
3e7c933c821c9f18e53e1dda439951cf,6e21064675bd1626771d39886cc9d88b,0.6819,0.0
0f4c04cefd226f6854ad0fbc2a2de226,6e21064675bd1626771d39886cc9d88b,-0.6817,0.0
19463e5fe824700110e4a4ec8afe0512,15c0fe41b25c6504b8dbe48ae72283d0,0.6816,0.0
09ee5eb3e6c726c7c8242f6e97453fc2,659d1fe872c9b31a9e0b81eef5ca6218,0.6813,0.0
35dbde30af820a2c3bcd85216229ad6a,5837405da6036e7481240160de143774,-0.6812,0.0
430c875622713c0d7662add2d8e7db60,b64cf0e9dea8cef6b9500b364c179b98,0.681,0.0
b4eac52cfa36ce63f24be2fc530ad204,d3cf08daefed96f494257ceff63a6cf8,-0.6809,0.0
0ef7e12e6eb35a8fd9fac7badac0c381,817555c3b5d93664c38e8fbec64eba2e,0.6808,0.0
945e47119242497c2e0bc5b3c6b6ba8e,1cbf580d763d0eb5497ff2d6468e7668,0.6806,0.0
af9554a6cc07a34c1cb6004e3dbb865a,dd07e924156039f8e953d5ea58ab5023,0.6805,0.0
499a635c6e7dcd5c8ef518302aa50011,179e72f0ecdfeb920df685432f3f2d1a,0.6803,0.0
af9554a6cc07a34c1cb6004e3dbb865a,6e21064675bd1626771d39886cc9d88b,0.6802,0.0
4bea53b2aad77f2569a0182f6b84255e,179e72f0ecdfeb920df685432f3f2d1a,0.6802,0.0
e1c573f885ed4c9191a32116f583d78a,a43c475502b54cdee1385dcca3109bfe,0.6801,0.0
19463e5fe824700110e4a4ec8afe0512,a402fc6f0fd057decbe746f48bf12862,0.6796,0.0
09ee5eb3e6c726c7c8242f6e97453fc2,d693c275c376753e40770f95ba69a9f9,-0.6795,0.0
499a635c6e7dcd5c8ef518302aa50011,3e7c933c821c9f18e53e1dda439951cf,-0.679,0.0
0f4c04cefd226f6854ad0fbc2a2de226,be9dcf562f0ab066c0b252d527a42d19,0.6788,0.01
a402fc6f0fd057decbe746f48bf12862,a43c475502b54cdee1385dcca3109bfe,-0.6783,0.0
179e72f0ecdfeb920df685432f3f2d1a,8a4c692c01077fa5a93913725097b3bc,-0.6779,0.0
179e72f0ecdfeb920df685432f3f2d1a,0f4c04cefd226f6854ad0fbc2a2de226,0.6779,0.0
ec92f6331d8ecb50e3f0dee8fbf3bcb0,5631fe818e588992529f6071afc9cda5,0.6779,0.0
35dbde30af820a2c3bcd85216229ad6a,179e72f0ecdfeb920df685432f3f2d1a,0.677,0.02
93fadef301b62aa732e42bf1142b3afa,1cbf580d763d0eb5497ff2d6468e7668,0.6769,0.0
04869be25e3dc4d526ce3824d407aedf,472fdc0687378563f0c9da6da7638e1a,0.6768,0.0
7281c911136ba2bdcafebb9c71729dea,765b69d9c4313cc8630769db523cc54c,-0.6768,0.0
916d15ab17794198ea4c5ad1e3fb6258,817555c3b5d93664c38e8fbec64eba2e,0.6765,0.0
430c875622713c0d7662add2d8e7db60,5c331188779be5bb65a2e80544aa8dea,-0.6759,0.0
e79a45f432d0ccc86adbf9bbe7cef2a7,d3cf08daefed96f494257ceff63a6cf8,0.6758,0.0
0f4c04cefd226f6854ad0fbc2a2de226,945e47119242497c2e0bc5b3c6b6ba8e,-0.6757,0.0
7281c911136ba2bdcafebb9c71729dea,93fadef301b62aa732e42bf1142b3afa,0.6756,0.0
c4118088ab2644671a1d9d540c060b19,da47a34fd036b068ca0c5eaf185e2082,-0.6752,0.0
6aa300d5323cbf75dc53cec3e6acb87c,6e21064675bd1626771d39886cc9d88b,-0.6749,0.0
916d15ab17794198ea4c5ad1e3fb6258,2e8ba4a2f665cc3ad88530fc739b1f9c,0.6749,0.0
e1c573f885ed4c9191a32116f583d78a,916d15ab17794198ea4c5ad1e3fb6258,-0.6748,0.0
c55a8101fb6c187736f0af61f720cb92,6e21064675bd1626771d39886cc9d88b,0.6747,0.0
28b5f35cfb5f0516e5e5f896428abdcd,6aa300d5323cbf75dc53cec3e6acb87c,0.6746,0.0
179e72f0ecdfeb920df685432f3f2d1a,213ec0ef843de45b3db9302876229bed,0.6746,0.0
35dbde30af820a2c3bcd85216229ad6a,0ef7e12e6eb35a8fd9fac7badac0c381,-0.6746,0.01
f876e4d5cbaa6ac5f3c225bcaf146791,1cbf580d763d0eb5497ff2d6468e7668,0.6746,0.0
0f4c04cefd226f6854ad0fbc2a2de226,da47a34fd036b068ca0c5eaf185e2082,0.6746,0.0
c55a8101fb6c187736f0af61f720cb92,5837405da6036e7481240160de143774,0.6744,0.0
a82691ab5fd4e8d3d3b23b7958c8e764,25c54c57b4a4283237b33fdae82003c0,0.6744,0.0
e1c573f885ed4c9191a32116f583d78a,6aa300d5323cbf75dc53cec3e6acb87c,0.6742,0.0
b64cf0e9dea8cef6b9500b364c179b98,8a1c973b6094cbd560f363581ce1beba,-0.6741,0.0
63f37ee4b481fccdffca10160ed5b944,659d1fe872c9b31a9e0b81eef5ca6218,0.6741,0.01
7281c911136ba2bdcafebb9c71729dea,2e8ba4a2f665cc3ad88530fc739b1f9c,0.6741,0.0
5c331188779be5bb65a2e80544aa8dea,a039c1ac15b3f4bc5cf1db8a5f1cc0fd,-0.6739,0.0
ff6f97ce50ea01298f8e58b53b97d489,daac17ca54538cbc9aada8497262da96,-0.6735,0.0
af9554a6cc07a34c1cb6004e3dbb865a,daac17ca54538cbc9aada8497262da96,0.6734,0.0
daac17ca54538cbc9aada8497262da96,da47a34fd036b068ca0c5eaf185e2082,-0.6733,0.0
e79a45f432d0ccc86adbf9bbe7cef2a7,d863bc6a2fa6a8a93787e45a6abe3304,-0.6732,0.0
35dbde30af820a2c3bcd85216229ad6a,3e524f0bf09623c8530930bb8b27045c,-0.6729,0.0
0fec351445f84bd482075ceda6123f46,1cbf580d763d0eb5497ff2d6468e7668,0.6729,0.0
af9554a6cc07a34c1cb6004e3dbb865a,a82691ab5fd4e8d3d3b23b7958c8e764,-0.6729,0.0
af9554a6cc07a34c1cb6004e3dbb865a,5837405da6036e7481240160de143774,0.6728,0.0
da47a34fd036b068ca0c5eaf185e2082,df20ccfbfc0741ee313d9e9433dbac01,-0.6727,0.0
472fdc0687378563f0c9da6da7638e1a,6e21064675bd1626771d39886cc9d88b,-0.6727,0.0
4c7b0d554a1103b7872deded4bccb4ea,5837405da6036e7481240160de143774,-0.6726,0.0
af9554a6cc07a34c1cb6004e3dbb865a,25c54c57b4a4283237b33fdae82003c0,-0.6725,0.0
e1c573f885ed4c9191a32116f583d78a,2e8ba4a2f665cc3ad88530fc739b1f9c,-0.6721,0.0
4835c874610f20a02421b283dbe2f2b6,de329304e57f0e32da3a08e64625a2e1,-0.6712,0.0
f876e4d5cbaa6ac5f3c225bcaf146791,2e8ba4a2f665cc3ad88530fc739b1f9c,0.6711,0.0
ff6f97ce50ea01298f8e58b53b97d489,df20ccfbfc0741ee313d9e9433dbac01,-0.6709,0.0
430c875622713c0d7662add2d8e7db60,5837405da6036e7481240160de143774,-0.6705,0.0
25c54c57b4a4283237b33fdae82003c0,2e8ba4a2f665cc3ad88530fc739b1f9c,-0.6705,0.0
35dbde30af820a2c3bcd85216229ad6a,3e7c933c821c9f18e53e1dda439951cf,-0.6705,0.0
430c875622713c0d7662add2d8e7db60,c4118088ab2644671a1d9d540c060b19,-0.6704,0.0
8ebc39e79a930b5db089420489c40543,37a9f9625f201b6e61c29ac09ec54683,0.6704,0.01
7f78afb7e1d45cd528fe9cd909c93fb5,779e393e6ff91129f826c691a0d16db3,0.6703,0.0
0fec351445f84bd482075ceda6123f46,3e7c933c821c9f18e53e1dda439951cf,0.6695,0.0
a061d8883eca2028db1d268500722130,09383f3babfd32418e7ba07634680e12,-0.6695,0.0
19463e5fe824700110e4a4ec8afe0512,28b5f35cfb5f0516e5e5f896428abdcd,-0.6692,0.0
2c452b25c7f3c62be462d8f47ed179e3,779e393e6ff91129f826c691a0d16db3,-0.669,0.0
6322c84c5ee6585bf9973a931d8f279d,1f4fb4bfdca6c9d13106ed533362a62e,-0.6687,0.0
dd07e924156039f8e953d5ea58ab5023,3e524f0bf09623c8530930bb8b27045c,0.6684,0.0
3e7c933c821c9f18e53e1dda439951cf,206069e5a5041e6c7f39a4141aefdc19,0.6683,0.0
817555c3b5d93664c38e8fbec64eba2e,25c54c57b4a4283237b33fdae82003c0,-0.6683,0.0
af9554a6cc07a34c1cb6004e3dbb865a,f876e4d5cbaa6ac5f3c225bcaf146791,0.6681,0.0
be9dcf562f0ab066c0b252d527a42d19,a43c475502b54cdee1385dcca3109bfe,0.6676,0.0
e29f9ab1342fe7d53d4f1e2d03bb5969,44f513ba8d222b088ba2ad6e7ab85b8c,-0.6675,0.0
1d33e98c9d94c262ab0d8b56d0936eb4,d3cf08daefed96f494257ceff63a6cf8,0.6672,0.0
daac17ca54538cbc9aada8497262da96,3e7c933c821c9f18e53e1dda439951cf,0.6667,0.0
0fec351445f84bd482075ceda6123f46,179e72f0ecdfeb920df685432f3f2d1a,-0.6665,0.01
0fec351445f84bd482075ceda6123f46,93fadef301b62aa732e42bf1142b3afa,0.6662,0.02
9feda0d620fa50b57ce3f848e1b48975,472fdc0687378563f0c9da6da7638e1a,0.6661,0.0
25c54c57b4a4283237b33fdae82003c0,85b80813a3be5e162f462e085b709b85,-0.6656,0.0
d3cf08daefed96f494257ceff63a6cf8,66575db7635d648549a9eb5a4eafb710,0.6655,0.01
817555c3b5d93664c38e8fbec64eba2e,945e47119242497c2e0bc5b3c6b6ba8e,0.6655,0.01
a19152d55f42fc72a3a0f985d2615aab,5ccde7f0ad35d7a47123478dd67b2774,0.665,0.0
15c0fe41b25c6504b8dbe48ae72283d0,6aa300d5323cbf75dc53cec3e6acb87c,-0.6648,0.0
1d33e98c9d94c262ab0d8b56d0936eb4,a53b7a494838590a5600a018277e55ea,-0.6647,0.0
dd07e924156039f8e953d5ea58ab5023,0ef7e12e6eb35a8fd9fac7badac0c381,0.6646,0.0
916d15ab17794198ea4c5ad1e3fb6258,25c54c57b4a4283237b33fdae82003c0,-0.6644,0.0
9feda0d620fa50b57ce3f848e1b48975,1cbf580d763d0eb5497ff2d6468e7668,-0.6642,0.01
c7553191e309cfc2e28aea2507e7afdf,4c7b0d554a1103b7872deded4bccb4ea,-0.6638,0.0
63f37ee4b481fccdffca10160ed5b944,1d33e98c9d94c262ab0d8b56d0936eb4,0.6636,0.01
a82691ab5fd4e8d3d3b23b7958c8e764,945e47119242497c2e0bc5b3c6b6ba8e,-0.6634,0.0
7281c911136ba2bdcafebb9c71729dea,47515cfa358287ae00ead27b78b2285b,0.6632,0.0
179e72f0ecdfeb920df685432f3f2d1a,5837405da6036e7481240160de143774,-0.6632,0.01
63f37ee4b481fccdffca10160ed5b944,ec716420b2bb28ff5cfc5b19edbe2dfa,-0.6631,0.0
213ec0ef843de45b3db9302876229bed,3e524f0bf09623c8530930bb8b27045c,-0.663,0.0
945e47119242497c2e0bc5b3c6b6ba8e,2e8ba4a2f665cc3ad88530fc739b1f9c,0.663,0.0
da47a34fd036b068ca0c5eaf185e2082,945e47119242497c2e0bc5b3c6b6ba8e,-0.663,0.0
8a4c692c01077fa5a93913725097b3bc,945e47119242497c2e0bc5b3c6b6ba8e,0.6629,0.0
daac17ca54538cbc9aada8497262da96,4c7b0d554a1103b7872deded4bccb4ea,-0.6626,0.0
43a52ec4605b37f3671b33e61ff6fedd,c55a8101fb6c187736f0af61f720cb92,0.6622,0.0
0ef7e12e6eb35a8fd9fac7badac0c381,6aa300d5323cbf75dc53cec3e6acb87c,-0.6618,0.0
09ee5eb3e6c726c7c8242f6e97453fc2,ec716420b2bb28ff5cfc5b19edbe2dfa,-0.6616,0.0
ff6f97ce50ea01298f8e58b53b97d489,a43c475502b54cdee1385dcca3109bfe,0.6616,0.0
ff6f97ce50ea01298f8e58b53b97d489,f2fbdc2b912ea775653691981335232f,-0.6615,0.0
cd05a4b1cda569ae366c6980823f4c72,a19152d55f42fc72a3a0f985d2615aab,0.6613,0.0
702860fda44c0d44ddacb5bd79fd5d24,765b69d9c4313cc8630769db523cc54c,-0.6612,0.0
1cbf580d763d0eb5497ff2d6468e7668,5837405da6036e7481240160de143774,0.6612,0.0
817555c3b5d93664c38e8fbec64eba2e,2e8ba4a2f665cc3ad88530fc739b1f9c,0.661,0.0
4bea53b2aad77f2569a0182f6b84255e,b3d8bf326297fb9b18ea4fef1ce8d4a6,-0.6608,0.02
702860fda44c0d44ddacb5bd79fd5d24,430c875622713c0d7662add2d8e7db60,-0.6607,0.0
3e524f0bf09623c8530930bb8b27045c,4835c874610f20a02421b283dbe2f2b6,0.6607,0.0
0ef7e12e6eb35a8fd9fac7badac0c381,be9dcf562f0ab066c0b252d527a42d19,-0.6604,0.0
19083703874fec5c0e976f6ca4fa6bc9,817555c3b5d93664c38e8fbec64eba2e,-0.6602,0.0
4bea53b2aad77f2569a0182f6b84255e,1f4fb4bfdca6c9d13106ed533362a62e,0.6599,0.0
7f78afb7e1d45cd528fe9cd909c93fb5,44f513ba8d222b088ba2ad6e7ab85b8c,0.6598,0.01
e1c573f885ed4c9191a32116f583d78a,85b80813a3be5e162f462e085b709b85,-0.6597,0.0
817555c3b5d93664c38e8fbec64eba2e,85b80813a3be5e162f462e085b709b85,0.6595,0.0
d98dabbea4fe10de13ec5310782324e8,ff6f97ce50ea01298f8e58b53b97d489,-0.6593,0.0
e1c573f885ed4c9191a32116f583d78a,a039c1ac15b3f4bc5cf1db8a5f1cc0fd,0.6592,0.01
ff6f97ce50ea01298f8e58b53b97d489,3e524f0bf09623c8530930bb8b27045c,-0.659,0.0
