"seq","5-10","H","Ha","I","Ia","J","Ja","Jb","K","L","M","N","Na","P","Q","Qa"
"603ab94ae666e02cf4cc8a2132414ef5",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d947bf2404132e0163f3c59d1bce36f7",0.032632659720951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae815c4df4c6f21bff23c4999800dfeb",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ccd295e3a04fb7bb78f97b49d1d76562",0.00557142970845504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b36978991475cb71d3317e4daaf9e1a",0.00291836794252407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690ef1f68aa77e7be7d8be58f2815e17",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541d3f52b75573d379c2d7efdd61f0e",0.0143265335360273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"051d14c7d7e9a5358e8da8a52b48bca3",0.15414288860059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5f63d06bc0e136c998bf43f719776c3",0.0742857294460672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cb61b915d95b3ecc06c6a25f791670e",0.0376734770762198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c4c77a6783079489f146bf3f51d11e6",0.010877553240317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d7ac92616f87949dfaf73e74e7d61ef",0.00106122470637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566e2121e9bd3188a5c29f9c55607760",0.00477551117867575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922a7f47672abd882604d821f25fb3ad",0,0,0,0,0,0,0,0,0,0.000777288661690292,0,0,0,0,0,0
"4adbf4beb8d2b17f63b543e4d9aa39b6",0.206938817742616,0,0,0,0,0,0,0,0,0,0,0.0911313668347749,0.460660788919735,0.0854949842942547,0,0
"d10ef1cc3876e7ca96d49bab29ceec47",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474972134968082,0,0
"93fadef301b62aa732e42bf1142b3afa",0,0.258879827698715,1.16295460952918,0.216648522801988,0.498325074056643,0.443876673350197,0.924633094418071,0.498302244564978,0.296045675618524,0.531406348375596,0.425709778036565,0.806609544750349,1.47045364410141,1.28654118958354,1.45212482094206,2.74245587397988
"ee983542287b2fabba9e4ee88472a44a",0,0,0,0,0,0,0,0,0,0,0,0.000969482625901861,0,0,0,0
"92f305372628ccbd74b7b28b933d306b",0.0780000159183706,0,0,0,0,0,0,0,0,0,0,0.0244309621727269,0.134232282864029,0.0227986624784679,0,0
"2386e7f0ed5d187b06bed4a743e7db83",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316648089978721,0,0
"08f0179cb02459891d87167ee734be6a",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316648089978721,0,0
"49eb7db9bbd667a245fcb40e7be64a28",0,0.00178291892354487,0,0,0,0,0,0,0,0,0.00386569605481557,0.00814365405757563,0,0.000949944269936164,0,0
"899bfc3202ef1effff6e234fa8517ff3",0.0119387779466894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ddd4b60fc546f62f90bcf9ae38f1a723",0.00159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06e148ad8b35489ea97e51ef733e9550",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d42912a22b570ab99938b745999ae2cc",0,0.0402939676721141,0.0916267268113899,0.0210181402718346,0.0249162537028321,0.0719114051488566,0.0868782773278724,0.119063368170393,0.631935092542097,0.521042499553059,0.0461467466543609,0.0525459583238809,0.0427102718203728,0.056205035971223,0.0505575372861837,0.0948946669197191
"1a2aa45c0c2bca3b49679b7f3f4f465d",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f344d4281112bb7cf5358c04fda869ee",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bea53b2aad77f2569a0182f6b84255e",0,0.0984171245796769,0.229066817028475,0.333056684307533,0.202098502256305,0.129440529267942,0.201681715225418,0.357190104511179,1.24606292640037,0.886368170547496,0.240881185415695,0.115174535957141,0.0579639403276488,0.0607964332759145,0.0477487852147291,0.0569368001518315
"7e07d92eab06d89b09f0c89c8e30de6b",0,0,0,0,0,0,0,0,0,0,0.000483212006851946,0,0,0,0,0
"f0334c3272bbee3d861fa082350b5374",0,0,0,0,0,0,0,0,0,0.000518192441126861,0,0,0,0,0,0
"e55e48fe52d8325396d7b7a722adba80",0,0,0,0,0,0,0,0,0,0,0.00120803001712987,0,0,0,0,0
"ca260e01990acd1b27aa3f46c03d1814",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316648089978721,0,0
"84f15f87dd256dbeaf017a4e75dd5cad",0,0,0,0,0,0,0,0,0,0.00103638488225372,0,0,0,0,0,0
"b9572caf5beca64d204f56f150f96a8d",0,0,0,0,0,0.00169203306232604,0,0,0,0,0,0,0,0,0,0
"83adaf3a09d08c93f2abea6a4c815592",0.0867551197459428,1.98153609162777,2.29066817028475,1.69546331526133,3.19758589186346,1.90889529981416,3.40066399826243,1.58751157560524,1.49491936650677,1.31672699290335,1.56971420425855,1.27739030788829,1.47655511150432,1.5550587698855,1.35943600258405,1.44872524830771
"a402fc6f0fd057decbe746f48bf12862",0,0.115889730030417,0,0.0571262274054992,0,0.057811129629473,0,0,0.0681127644656153,0.140948343986506,0.195459256771612,0.266607722123012,0.22880502760914,0.291791214915392,0.452209083504199,0.502941734674511
"f44234fea5a65dfa65edd4c8b6babf37",0.00742857294460672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01a80919b32734264f4c21669d8f2713",0.02997959795502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41394ade15d1e8762a8d0b3599068bf2",0.0321020473677648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5e86e0fe7c13c5751606c96f3788345",0.235061272461484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84fa9606a58e97506922f09083e7087a",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0709277372b3816e3986842fb10c8e96",0.0527959291420264,0.186136735618084,0.222018607273752,0.0792222210246074,0,0.00874217082201786,0,0,0,0,0.00531533207537141,0.0279210996259736,0.176942554684402,0.239702604113892,0.123585091144005,0.161320933763522
"a56e9b9fb128fed11f629c8a133ea087",0,0.000713167569417948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6485d233ed2b8b9a2f3f50f0747b9d2",0.127081658588094,0.324847827869875,0.451085424302227,0.174073315584682,0.213172392790897,0.075859482294284,0.0930838685655776,0.114653613793712,0.402666636987902,1.03249843894527,1.14980297030421,1.15426601439876,0.774886360169621,0.892789289695005,0.848243125579305,0.967925602581135
"47515cfa358287ae00ead27b78b2285b",0.0238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0.0318231330428615,0.0589837935005477,0.034794711203897
"2b7dca9f823dab555a368d87f194804f",0.0302449041316131,0,0,0,0,0,0,0,0.00556476833869406,0.0121775223664812,0.0292343264145427,0.0285027892015147,0,0.0163073766339041,0,0
"070ad707f633c0df5a19f11bcfa699c1",0,0,0,0,0,0,0,0,0,0,0.00241606003425973,0,0,0.017573968993819,0,0
"b64f2cd0b47a6548ebe2077c728b213f",0.0161836767721789,0.00891459461772435,0,0,0,0,0,0,0,0,0.0125635121781506,0,0,0.00474972134968082,0,0
"4a18801bf3179876e3e063abc1fa1b5c",0,0,0,0,0,0,0,0,0,0,0.0410730205824154,0.0168689976906924,0,0.0166240247238829,0,0
"b4eac52cfa36ce63f24be2fc530ad204",0.0103469408871308,0.0156896865271949,0,0.0113174601463725,0,0.0073321432700795,0,0,0.0106843552102926,0.0515601478921227,0.0932599173224256,0.0438206146907641,0,0.0322981051778296,0,0
"d4cf4bfef77541da66524a9292252fa2",0.00663265441482743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eefd58e34806834774cf090051744fd6",0,0.0114106811106872,0,0.00377248671545749,0,0.00282005510387673,0,0,0,0,0,0,0,0.00110826831492552,0,0
"f397a6809dc09fd4f5cc5f425c5eb0ba",0,0,0,0,0,0,0,0,0,0.00310915464676117,0,0,0,0,0,0
"27b310dd4ffe5fc8db8b41f66bdb3175",0.016448982948772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f3989d95e7611bb6b5307454d75d3ce",0.0103469408871308,0.0363715460403154,0.0528615731604173,0.0140120935145564,0,0.013818270008996,0.0186167737131155,0,0.00578735907224182,0.0274641993797236,0.0707905590038101,0.0469229590936501,0.0823698099392904,0.0473388894518188,0.0308962727860012,0.0411210223318783
"5e2e0a4cfc3ab5f1a074ef61d2d6f68b",0,0.00677509190947051,0,0,0,0,0,0,0,0.00207276976450745,0.0115970881644467,0.00155117220144298,0,0,0,0
"499a635c6e7dcd5c8ef518302aa50011",0,0.256027157421043,0.225542712151114,0.203714282634705,0.37651227817613,0.0727574216800196,0.0434391386639362,0.105834105040349,0.0362822895682853,0.0484509932453615,0.0386569605481557,0.0211347212446606,0.015253668507276,0.0088661465194042,0,0
"ce21e0d8c29a8e91b8f8ed03fb21d296",0.113020431228659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7bc28b86485f80b7996a6a115aa31176",0,0.0117672648953961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"021d1583edfe105a9c99264ea9f3d2d6",0.143530641536866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418ebbfcf9fe4c2ccea934ba2533ec35",0.0267959238359028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dcc60ede2cc11c8503b4f31fab9233b8",0.0103469408871308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817de57245c782e0e938fdb195cd7aa1",0,0,0,0,0,0,0,0,0,0,0,0.000969482625901861,0,0,0,0
"cb13db7c2341f7fb498c476454c50a21",0.0177755138317375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af9554a6cc07a34c1cb6004e3dbb865a",0,0,0,0,0,0,0,0,0,0,0.00893942212676101,0.018226273366955,0.0335580707160072,0.030714864727936,0.0702188017863663,0.0506104890238502
"9cf7d9633bfa9472ea4578871edcdd08",0.00344898029571026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d21206f5365da44b1152796d3281ae34",0.00106122470637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2096bed8d8d3c009cd128c5f66954ed4",0.0628775638525641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f58368d26234da28cbe5f17910c56a6c",0.00610204206164124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d48429274cd09a4257ad8b24c009e8fd",1.53453092541447,0,0,0,0,0,0,0,0,0,0,0,0,0.00348312898976593,0,0
"a5ea8c2ae0dc9882cf9358924dd4f453",0.836245068621443,0,0,0,0,0,0,0,0,0,0,0.000581689575541117,0,0.00633296179957442,0,0
"8102b0f64f0661286e71a73878df9ce7",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ebd4d8e08540f7586c3a30987c6ef7b0",0.00185714323615168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d002319a68cb81e39764750ce844423",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85856de71cc20a58c1522fd9ba454442",0.00875510382757221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1fc4f2226c42bb7298da8c51ceea5a0",0.000530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30b92827daeee78c39eefccd5bfca43d",0.000530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64b0ba388dd3728a36854c2f014b3129",0.00265306176593097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d320c54f3dd1a81501e597b4e5a53ac8",0,0,0,0,0,0,0,0,0,0,0.00338248404796362,0,0,0,0,0
"949479e3fb297c277f93012cef3a75ac",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474972134968082,0,0
"62d932ca73039e553c5cd4450ffec6eb",0,0,0,0,0,0,0,0,0,0,0,0.000581689575541117,0,0,0,0
"794d1f76593fbe8de481cb6027cffe80",0,0,0,0,0,0,0,0,0,0,0.00120803001712987,0,0,0,0,0
"e56ff94be490db15f612984e45450ce3",0,0,0,0,0,0.000564011020775346,0,0,0,0,0,0,0,0,0,0
"c55a8101fb6c187736f0af61f720cb92",0,0.23641504926205,0.52156752184945,0.294792890479321,1.45621660529886,2.25463405554945,2.49154488193863,2.39008687216122,0.338337914992599,3.94577634296049,7.43180066538293,7.936572568683,6.37603343604137,2.92187025027865,2.69359323652501,5.09584361358892
"a238153d3168c0f00aeb8fb5d90d7e0c",0,0,0,0,0,0,0,0,0,0,0.00652336209250127,0,0,0,0,0
"74733b3a404e0fd05016159ab938bbc7",0,0,0,0,0,0,0,0,0,0.00181367354394401,0,0,0,0,0,0
"f2503a995bd8c1a94ce5d1e49159c7d1",0,0,0,0,0,0.000846016531163019,0,0,0,0,0,0,0,0,0,0
"b4047348b90c6f16b7fba7f7330bf87e",0.00106122470637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2750b310e92cd153994e7af71d6851e0",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"021829170463632e041095dab11c0e95",0.000530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4767afde4b029b318194cf99b257de2d",0,0.00106975135412692,0,0,0,0,0,0,0,0.00155457732338058,0,0,0,0,0,0
"f34375ad68967fbbb5c6ca6b32bea110",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb689bb0db80cb3fc1f81366f262fd18",0.0331632720741372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbb265fb3e7a0752ebf597a8844bfc16",0.00265306176593097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800e0527da5f9218e61c70f7d0ec8715",0,0,0,0,0,0,0,0,0,0,0.00217445403083376,0.0236553760720054,0.015253668507276,0.017573968993819,0,0
"e7a13ec86ee02e4891bd50da7bb8f534",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb806bb1dd30405c489b4706cacd2d26",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5e089e059da889289ee4eda3c3a2d00",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179e72f0ecdfeb920df685432f3f2d1a",0.00238775558933788,0.041363719026241,0.0528615731604173,0.0479644739536739,0.0636748705739044,0.0341226667569084,0.0434391386639362,0.0881950875336244,0.194544301120744,0.0588148420678988,0.00120803001712987,0.00213286177698409,0,0,0,0
"8c932073a2765a0e8639a784955bd290",0.0159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41378c0d1422c99fe376b37f5e1eb290",0,0,0,0,0,0,0,0,0.000667772200643287,0.000777288661690292,0,0,0,0,0,0
"f5ec59d59b201d9d82b91bbfb69dc2fc",0,0,0,0,0,0,0,0,0,0,0,0,0.0061014674029104,0.000474972134968082,0,0
"513be4a37b7f822529b6bc15793afd03",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676c29f329b29adbd48921804b86030e",0.0257346991295304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79f2b1b38f1fbd05cc7592334ee0803d",0.0137959211828411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc6c7b33d252a7891fd83a442747c837",0.00159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f602caee36e03c625a1f30eb97314e2",0.0122040841232825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cca5f50c3116400e50fe7a3e7a0be852",0.00530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52be19846e0f0c7f419cde01b6e10585",0.00159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14f013032d3d55ac24bde620c2d8f945",0.00159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708043a43693e1145f5e15e5ee3b2b06",0.00291836794252407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0f5fe3a3ccc66ce7e67e82294654107",0.230551067459402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9d19abf0ac81bcc64d02d91350fce35",0.0116734717700963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98f44e3e61d018840fdce5dc524c719c",0.00318367411911717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a842084688427ba067307eb8662eecd",0.00159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523a7e01fa5c47d91e959292759c7ac7",0.0122040841232825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa7645eda32b4e6cfa5a7641e34be6b8",0.00795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e96b5191533b55b247369d8649d8458d",0.000795918529779292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca532c83e87eb3e76511a71e9abf28c2",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639e75a54d67c9dc93cfa31100bdc6d9",0.000530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"022ced45e53557d101111cdb41f49f4e",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a5b1b1f58eaa67ae9c35c6521b3eb71",0.00848979765097911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99b459540b7b4682716095be1962981e",0.0379387832528129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e1c950d882ef8c3e0f61aa7ec52060e",0.0114081655935032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2e381c85060771ec94f8f66bf491409",0.0111428594169101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b38c83e9f4e2a1c9ccca312a8701603",0.0695102182673915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614e12aec73ab6030db3c1a7f5141bba",0.0220204126572271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60ac965b34c1883a7fe6e2307252fd16",0.00583673588504814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c487c317433b2236a0872af25cb3b3de",0.0111428594169101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ef9fddde19882aba901f1b0419ec09d8",0.0894081815118738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84444bac9dbd64e8d26d1a9dcfc67902",0.00530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3343d19c0bc1759a66023cbc86c92592",0.712612390329059,0.23284921141496,0.514519312094728,0.356230531273915,0.401428531878962,0.362095075337772,0.353718700549195,0.264585262600873,0.0592091351237048,0.040937202849022,0.0248854183528752,0.243146242576187,0.83285030049727,0.523577616779816,0.294918967502739,0.737015246409818
"71f4b4a0a56c9a9b81c740f6e3a18596",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791620224946803,0,0
"ed2d2e8b1f87bc9682f5032af247e55d",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142491640490425,0,0
"f9ceb4443de3c6d51433fa57c3ade975",0.00159183705955858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a061d8883eca2028db1d268500722130",0.695898101203694,0.183997232909831,0.486326473075839,0.356230531273915,0.318374352869522,0.363223097379323,0.251326445127059,0.194029192573974,0.0525314131172719,0.0243550447329625,0.0198116922809298,0.240819484274022,0.790140028676897,0.483838281487486,0.269640198859647,0.762320490921743
"5f452e591d65c3a4fee53f0cc354ea72",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ade0fa13e56aac194bb3373200d6def",0.223122494514795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfc10ae6c8d6d83371b3bd138d881468",0.00557142970845504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ced6b735a53af484d0cf4f620846dcd",0.717918513860921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18ca89dadf6219af5e55c04d2e77d221",0.000530612353186195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248cd8f8ef49066c9ede7752a044b0ee",0,0,0,0,0,0,0,0,0,0.00103638488225372,0,0,0,0,0,0
"430c875622713c0d7662add2d8e7db60",0,0.400087006443469,0.412320270651255,0.357308384621188,0.127349741147809,0.172023361336481,0.105495051040988,0.485072981434934,0.505948737354064,0.621312736911107,0.270840329840516,0.112266088079436,0.0366088044174624,0.0223236903434998,0.0280875207145465,0.00948946669197191
"0e81a770249139559c5cb218c03695f9",0,0,0,0,0,0,0,0,0.00089036293419105,0,0,0,0,0,0,0
"e1382120e151d51cb3b3b6900845f1c8",1.45361254155358,0.00285267027767179,0,0,0,0.000846016531163019,0,0,0,0,0,0,0,0,0,0
"bb617d32673d5f60d6216a07ad7a42bc",0.230816373635995,0,0,0,0,0,0,0,1.25808282601195,0.0176185429983133,0.00434890806166752,0.0263699274245306,0,0.00554134157462762,0,0
"5cb2b4186e2e95521540e2ccbafcb4c9",0,0.188276238326338,0.151536509726529,0.123953134936461,0,0.0329946447153577,0,0.0749658244035807,0.0115747181444836,0.0619239967146599,0.018362056260374,0,0,0,0,0
"b3d8bf326297fb9b18ea4fef1ce8d4a6",0,2.22936182200051,1.76205243868058,1.69815794862951,1.84103430137593,0.586853467116747,0.487138912159856,0,0,0.496687454820097,0.563666805992795,1.24656076038461,0.689465816528875,0.909413314418887,0.7246580344353,0.907825646865313
"57568ab86419e6655ce098557e7735c9",0,0,0,0.00107785334727357,0,0,0,0,0,0,0,0,0,0,0,0
"dd07e924156039f8e953d5ea58ab5023",0.00159183705955858,0,0,0,0,0,0,0,0,0,0.00169124202398181,0.0286966857266951,0.0396595381189176,0.0383144188874253,0.0505575372861837,0.034794711203897
"211c2bf941e5c4e05078cf20a194b0be",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01b7b2f1ca2a80d06d14877e3b3a0182",0,0,0,0,0,0,0,0,0,0,0,0.000387793050360744,0,0,0,0
"164212c0910ca9770a6bd13bcb2c5d05",0.146183703302797,0.0199686919437026,0.0352410487736115,0.0247906269872921,0.0609063979402564,0.0183303581751987,0,0,0.0035614517367642,0.00880927149915664,0.00289927204111168,0.00368403397842707,0.0122029348058208,0.00174156449488297,0,0
"0afdd7eddb9a71ce53cf6487747ec98c",0.00291836794252407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831cff0214f7446fab90ddfedf7bfcee",0.00424489882548956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e4fb8a4429348304afe0d042e3cb39a",0.00106122470637239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118852b957010ee00ae4dbb8665ad57e",0.021755106480634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8027ffc215349056379fe132f318a66a",0.00132653088296549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb9d8df11e01ae4c33acac6db5a518b8",0.0827755270970463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533932a1509abc329353a9d98d3f519",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655bd7b8d2c8ee0e717f8d77d47693b7",0.00848979765097911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d39b90a86fcc29202f4775515a05146",0.00504081735526885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66d2801e670d80e47a383b655213cf55",0.00477551117867575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c6c6b674785246a706fea426f2f4dd9",0.0148571458892134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b6d589e4b8374ae05953faf3e0ec415",0.0143265335360273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68a7e86d20300d64c5acb88a9021e2f4",0.00636734823823433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8924705b2ac86db54622adeba1d6bba1",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07f46149c04b861915fa32dc8104b022",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d28d9cd054df9e29c622b1ec1944d013",0.00822449147438602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2ea5245d83eba89a777bfc3af4e28a7",0.0100816347105377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1db7fb888012089960006f42143c48af",0.0252040867763442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc91b1d6efa2d63ad830349556a06220",0.016448982948772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8cb7080de6341945037ef5d1e8e8593a",0.00716326676801363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b42e63e1fe8e14326fe559f8a2cce81",0.0151224520658065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c21569e136028113fff8cb7f4f825cd4",0.00212244941274478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e009092df813643f303457c87387ced",0.0278571485422752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c293c4324023e0fc942ba2a40ef7f59",0.0233469435401926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c99bcc4ed3b2887c914e9faf48d63e3f",0.0941836926905495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ffb03b5c0bfc3fffc60057381aa071c",0.0175102076551444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674620811839f7b3abae4475a2cbd1fd",0,0,0,0,0,0,0,0,0,0,0,0.00504130965468968,0,0,0,0
"c9a17300b01aca353abdbbc6283a4af0",0,0,0,0,0,0,0,0,0.00267108880257315,0.00181367354394401,0,0.00174506872662335,0,0.00189988853987233,0,0
"b6acd0e458ddc4258d7622929617346d",0.00318367411911717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"caafd6d1ef718ac1a2b7473f47d9340b",0.12416329064557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc62bd14054a6830336f48d19ccb7fb7",0.00265306176593097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749376b5f9975100a175a587f222e10e",0.0137959211828411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96a7203e72563b1502356df04aa19f42",0.0095510223573515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9300c9ad8d48efb516b90fddffeff2e",0.00504081735526885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39659b19934674c9db5c39d3b6a3b066",0.00371428647230336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be2e14e36e0980340c6a5106d0ebf887",0.00238775558933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbecddfdb4c39e60616c3958d43cfc8e",0.0198979632444823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96e13bb8e776c83458e2b282cd3e44e0",0.00424489882548956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f898c7a8c566d0beb46d5448dde2387c",0,0,0,0,0,0.00535810469736579,0.0124111824754103,0,0.0117973088780314,0.018654927880567,0.00507372607194544,0.00213286177698409,0,0.00174156449488297,0,0
"d184ddaaff75a83d4d9ce5566685f125",0.00504081735526885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f453adbb26cf3d1efef5c3629bbf654d",0.00451020500208265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
