fde5fbd4507f68a2eabc92fb449d9965	1	0	0	5	0	6	7	6	3	0	2	0	0
abaecd8b82d14efc7ccc4dcb7f864cba	6	0	6	1	0	9	9	5	2	3	0	0	0
82864a780f7d57947ef3451dd7539740	0	0	0	0	0	0	0	0	1	0	5	4	0
e4486fa2f00016fa6078468bfe73bb89	0	1	0	2	0	1	0	1	0	0	0	0	0
89dfaf0aa4a8af8e27a826ba8dd97044	0	0	0	3	0	30	23	1	1	0	4	4	0
b7806c4f83108800a9c32dc83c148d95	161	81	213	104	89	58	85	171	210	74	83	64	86
58b2cf308363fb35b932620518786116	0	0	0	1	0	0	1	2	0	0	0	0	0
4c31c3e198534eab45b6d92b61f75b10	32	24	37	35	0	18	37	23	21	19	11	0	0
be9dcf562f0ab066c0b252d527a42d19	151	145	275	163	86	81	160	128	89	19	24	29	23
8bc8eb4392eecf9f922bfb55df2c4144	9	5	0	5	0	5	4	6	1	0	0	0	0
a039c1ac15b3f4bc5cf1db8a5f1cc0fd	56	57	103	57	47	38	72	70	30	43	17	16	0
387fd7acb95a1f0053edacb08ca9384d	4	3	0	2	0	0	0	0	0	0	2	0	0
27201d8b9c2a23edc5ee1b093c39fe46	0	0	0	0	0	0	4	2	1	0	0	0	0
bec033acf73d8b55fcee3b62a8a9429e	1	0	6	1	0	0	0	0	0	0	0	0	0
c7553191e309cfc2e28aea2507e7afdf	43	43	59	21	30	59	91	111	66	67	51	98	73
ac9e79a82beb3b70c0c7193fff0a8524	2	5	40	31	15	3	6	4	14	0	9	11	8
6de274487e1c875df3c574ec3fcd05d0	0	0	0	11	0	0	0	0	6	17	4	0	0
01bc6f144e0f577c7a5364ebafdb3509	78	58	111	152	197	167	240	131	142	88	72	100	138
5a6520a634bb27352c524ba237fd0d64	0	0	0	0	0	0	0	0	5	14	1	0	0
b6e342d9f4e409f24eea3859aa76e82a	0	6	0	4	0	0	0	1	2	14	6	7	17
ef48b24d461ead26b22d8e442656ccc0	1	0	0	8	0	5	7	8	8	0	0	0	0
61786e38b934cbe33d5850a578a7ee22	0	0	4	2	0	0	0	3	0	0	1	4	0
4e4ca97fadb8b8e92470ccce2ff91460	3	0	0	3	0	1	3	1	1	0	0	0	0
f847d5bbe9c5a3555db3988cfa1b838f	10	2	0	12	0	7	7	5	2	0	0	0	0
8aa84c2bb23089b38845d45b2f4742a7	0	2	0	0	0	1	0	1	0	0	2	0	0
6a00993959cfffcd3e54203b0cb659a2	13	2	0	8	0	0	0	21	4	0	4	0	0
0a052939cf0cfd20acc22c826676e32c	0	3	4	18	12	0	0	0	0	0	11	0	0
df20ccfbfc0741ee313d9e9433dbac01	0	0	0	0	0	0	0	5	0	0	3	13	16
1f4fb4bfdca6c9d13106ed533362a62e	2	0	0	3	26	132	241	9	2	0	4	0	0
f3c13bc899928e8043766ca73a046487	0	0	0	0	0	28	48	3	1	0	0	0	0
aa9c5ae2ec6da55f30edd92e3de37eff	0	0	0	0	0	31	54	2	0	0	0	0	0
2e8ba4a2f665cc3ad88530fc739b1f9c	0	0	0	0	0	0	0	0	3	0	6	25	20
8b05c693d167b0c68f1316963744f122	2	2	0	2	0	4	4	1	0	0	0	0	0
659d1fe872c9b31a9e0b81eef5ca6218	30	14	11	36	29	10	4	4	8	0	6	15	15
d693c275c376753e40770f95ba69a9f9	1	2	0	1	0	0	5	2	12	24	16	0	0
7d537f12eaa3231c2c2b58b74901051c	13	11	16	4	0	0	3	0	0	0	0	0	4
94c501c5d59dddbd80effa77dbceebe0	0	0	0	0	0	0	0	6	3	6	3	6	3
868a2dd217365ddd6d6ab64d48aeed4a	1	3	4	4	0	0	0	2	3	0	2	0	0
1449d53a8ab97ad249f2332b5bd012b9	4	0	0	5	6	0	1	1	2	0	1	0	0
0d1f62d4f2f7227766a17f0340567129	5	10	12	16	0	2	17	20	12	10	13	11	17
b757c414a3bc227758c09624ca177986	8	21	0	8	12	1	7	3	3	0	0	0	0
014f2ae2bd69cc0ab8e5ee1ca2963a01	1	0	0	0	0	0	2	1	1	0	0	0	0
113b0d8ebf97fc5aba85fa06ecfdbb1a	5	2	0	4	0	0	2	1	2	0	0	0	0
0a25bdc3567a1af9c215a6efaf816439	0	0	0	1	0	0	8	1	1	0	3	0	0
b0c74390aa5ac540757eb2256575019e	0	0	0	0	0	3	7	7	2	7	1	0	0
8b0ebd33e66653c42aa292e40bf6291c	2	5	0	0	0	2	8	1	1	0	1	0	0
e9e060e5e0e46911cad92b8292aeefd7	3	0	8	1	0	0	0	0	0	0	0	0	0
23a68909643e167f508a7baac78d7026	1	2	0	2	0	13	3	0	0	0	8	3	0
472fdc0687378563f0c9da6da7638e1a	18	11	30	20	21	3	11	3	11	0	5	0	0
caddc7c3f8e30f2e74778fca73689c4b	0	4	0	1	0	6	6	2	0	0	2	0	0
d3156233792852376762d588f607ac71	2	0	0	0	0	0	0	1	0	0	2	0	0
75dd0ee2682cb0bf3146f334b0c41c93	0	0	0	3	0	19	11	1	0	0	3	0	0
55c520d7fe25c3a704fca36f36fde991	0	9	0	0	6	15	9	0	0	0	0	0	0
1351e87aa6c89a114e5104be8fe7c817	0	0	0	0	0	0	1	1	1	0	1	0	0
206069e5a5041e6c7f39a4141aefdc19	2	6	0	6	0	0	1	10	17	70	83	115	59
fbb4d97e016a3fae74e1e3b81805e48e	14	9	0	0	0	0	0	0	3	0	1	0	0
9711e5e56376fe411f8d9ca9e739c6f1	12	16	27	9	0	2	15	15	18	14	17	21	17
cf9d6956cc5e9b057171f8ba480e6fbf	1	5	0	13	9	5	6	1	0	0	6	0	0
42bdb37eaf4585993d2dadc410341bfc	0	0	0	0	0	5	6	6	3	0	8	0	0
c2d746ce5aed150d6696eed8143ec2c7	0	0	0	0	0	0	2	10	3	0	8	0	0
85b80813a3be5e162f462e085b709b85	2	0	0	2	0	0	3	0	7	0	13	26	29
47bb78bbb9b7eab1a487de7f1521ddd6	4	1	0	1	0	1	0	1	2	0	3	4	3
4835c874610f20a02421b283dbe2f2b6	2	2	7	6	0	8	8	18	15	16	31	24	35
6aa300d5323cbf75dc53cec3e6acb87c	27	24	17	22	16	10	13	7	0	0	0	0	0
aca43babf06d3410ce71cad5778ff102	15	4	0	0	0	0	3	0	3	16	10	7	14
37a9f9625f201b6e61c29ac09ec54683	317	386	246	417	1116	314	402	477	503	477	488	508	724
9418ffbc4dee96cca486adf8b5f5493d	7	0	0	2	0	5	10	10	7	0	6	0	0
d56e57f7a7e3a1b98778de802e7097d0	0	0	0	0	0	1	3	1	2	0	1	0	0
923d1e7b6ceac97721615d80cf869780	2	0	0	0	0	0	0	0	2	0	1	0	0
